source_dataset	dataset_role	source_row_index	id	word	subset	generated_from	n_candidates	n_items	mean_candidates_per_item	mean_own_context_log_prob_advantage	median_own_context_log_prob_advantage	mean_own_context_log_prob_advantage_per_token	own_context_win_rate	weighted_own_context_win_rate	weighted_own_context_log_prob_advantage	top1_own_context_win_rate	top1_mean_own_context_log_prob_advantage	mean_unique_samples_obtained	min_unique_samples_obtained	mean_sample_draw
just	discourse_particle	7	8659	just	h	P_prime	50	1	50.0	0.22505645751953124	0.149658203125	0.0248702378787233	0.64	0.14252387165462538	-0.1499450851096735	0.0	-0.1416015625	50.0	50	25.5
just	discourse_particle	8	6078	just	h	P	50	1	50.0	0.08375396728515624	0.1187591552734375	0.003960110962275848	0.64	0.8130166148454284	0.0701750352295638	1.0	0.377288818359375	50.0	50	26.48
just	discourse_particle	8	6078	just	h	P_prime	50	1	50.0	0.19417816162109375	0.08011627197265625	0.02848407933012094	0.64	0.21679731436208366	-0.03766096315387848	1.0	0.252197265625	50.0	50	26.22
just	discourse_particle	9	9954	just	h	P	50	1	50.0	0.046055908203125	0.0257568359375	0.0067010805090426204	0.58	0.9888288897454202	0.12398817685662551	0.0	-0.0158462524414062	50.0	50	26.14
just	discourse_particle	9	9954	just	h	P_prime	50	1	50.0	0.05747714996337891	0.0632781982421875	0.0049789004704423635	0.6	0.4242434389020001	-0.04666572239337067	1.0	0.1695556640625	50.0	50	25.5
just	discourse_particle	10	5138	just	h	P	50	1	50.0	0.5216056632995606	0.2157306671142578	0.05260243877506498	0.7	0.6106196725896835	0.389060438135767	1.0	0.0760498046875	50.0	50	25.5
just	discourse_particle	10	5138	just	h	P_prime	50	1	50.0	0.2001906967163086	0.1552734375	0.031849226249919683	0.6	0.4916962670702066	-0.017854225354912125	1.0	0.306640625	50.0	50	26.66
just	discourse_particle	11	498	just	h	P	50	1	50.0	0.10465751647949219	0.0185546875	6.228365486872e-05	0.52	0.20554600382456456	-0.08399722291658177	1.0	0.5880677700042725	50.0	50	25.5
just	discourse_particle	11	498	just	h	P_prime	50	1	50.0	0.08487113952636718	0.10040283203125	0.015997565670285447	0.58	0.7578694841249389	0.20727025113847686	1.0	0.2292404174804687	50.0	50	25.5
just	discourse_particle	12	7769	just	h	P	50	1	50.0	0.11200714111328125	0.118499755859375	0.00045352402697413047	0.62	0.4890431520357798	-0.09963330711930468	1.0	1.078125	50.0	50	27.66
just	discourse_particle	12	7769	just	h	P_prime	50	1	50.0	0.041318511962890624	0.0472564697265625	0.019275684998389234	0.54	0.5322362100917399	0.0943812885427694	0.0	-0.3811492919921875	50.0	50	26.58
just	discourse_particle	13	12718	just	h	P	50	1	50.0	0.0768492889404297	0.04177474975585935	0.009272517201308849	0.54	0.841602937729621	0.13663857376704822	0.0	-0.66265869140625	50.0	50	25.5
just	discourse_particle	13	12718	just	h	P_prime	50	1	50.0	0.07602619647979736	0.088714599609375	0.005809237658667107	0.64	0.646508076213626	0.007206271920811424	1.0	0.3489723205566406	50.0	50	25.62
just	discourse_particle	14	8242	just	h	P	50	1	50.0	-0.026200103759765624	-0.017578125	-0.0068686253798256516	0.44	0.0922334182474316	-0.11296241339294825	0.0	-0.1484375	50.0	50	25.5
just	discourse_particle	14	8242	just	h	P_prime	50	1	50.0	0.11023874282836914	0.12335205078125	0.011845125552593356	0.66	0.7877120397422724	0.0848532938502947	1.0	0.372802734375	50.0	50	25.5
just	discourse_particle	15	8890	just	h	P	50	1	50.0	0.07168716430664063	0.06688690185546875	0.003269293730366653	0.56	0.8584963176801732	0.1035327050586869	1.0	0.092041015625	50.0	50	25.5
just	discourse_particle	15	8890	just	h	P_prime	50	1	50.0	0.06751949310302735	0.0581817626953125	0.008075372830623284	0.52	0.8247138040683074	0.26197754684806057	1.0	0.6024169921875	50.0	50	25.5
just	discourse_particle	16	10613	just	h	P	50	1	50.0	0.093262939453125	0.05644989013671875	0.015576203625611582	0.64	0.7327571327643837	0.0016922124074860993	1.0	0.10302734375	50.0	50	28.78
just	discourse_particle	16	10613	just	h	P_prime	50	1	50.0	0.05929237365722656	0.050537109375	0.012480705866737947	0.52	0.20502564094964906	0.0003810289195674414	0.0	-0.26043701171875	50.0	50	30.3
just	discourse_particle	17	6323	just	h	P	50	1	50.0	0.278013744354248	0.079620361328125	0.023768052101660473	0.66	0.9787829011764864	0.0566836729721075	1.0	0.54296875	50.0	50	25.5
just	discourse_particle	17	6323	just	h	P_prime	50	1	50.0	-0.05517894744873047	-0.09820556640625	0.0013178480757961644	0.42	0.17045262992789698	-0.11333754970589302	0.0	-0.36328125	50.0	50	25.5
just	discourse_particle	18	4012	just	h	P	50	1	50.0	0.2186141586303711	0.05736541748046875	0.00752957358980164	0.56	0.015654134044587667	-0.07532122378737531	0.0	-0.05419921875	50.0	50	25.5
just	discourse_particle	18	4012	just	h	P_prime	50	1	50.0	0.033836584091186526	0.0322265625	0.014899917037931079	0.56	0.9998120952766885	0.01926321117547931	0.0	-0.1275634765625	50.0	50	25.5
just	discourse_particle	19	9268	just	h	P	50	1	50.0	0.07972740173339844	0.0731201171875	0.008804306975756083	0.66	0.9816466742213884	0.03352840287099481	1.0	0.298614501953125	50.0	50	25.94
just	discourse_particle	19	9268	just	h	P_prime	50	1	50.0	-0.04518753051757812	-0.056640625	-0.0006111065097252271	0.42	0.030779441296193828	-0.020714882926601102	0.0	-0.3448486328125	50.0	50	25.94
just	discourse_particle	20	788	just	h	P	50	1	50.0	0.06240242004394531	0.065673828125	0.009008601957294294	0.62	0.18015950886905513	-0.09995511103648506	0.0	-0.0947265625	50.0	50	26.32
just	discourse_particle	20	788	just	h	P_prime	50	1	50.0	-0.05012187957763672	-0.0118255615234375	-0.0015508272221919572	0.44	0.6070985044783976	-0.0021626160288133827	0.0	-0.013427734375	50.0	50	26.02
just	discourse_particle	21	5758	just	h	P	50	1	50.0	0.2661283493041992	0.14228439331054685	0.01620149321177505	0.66	0.9279351001518565	0.12149369129558428	0.0	-0.09765625	50.0	50	25.5
just	discourse_particle	21	5758	just	h	P_prime	50	1	50.0	0.21694068908691405	0.1395130157470703	0.030748249436796153	0.7	0.8050985626047934	0.08220027912809862	0.0	-0.8265380859375	50.0	50	25.6
just	discourse_particle	22	7873	just	h	P	50	1	50.0	0.12543453216552736	0.11328125	0.011372346357710322	0.64	0.06652187135943176	-0.17877918228252263	1.0	0.1484375	50.0	50	26.34
just	discourse_particle	22	7873	just	h	P_prime	50	1	50.0	0.0003856658935546875	-0.037841796875	0.011055258749330214	0.48	0.9964555157388015	0.8268156181509452	0.0	-0.4414215087890625	50.0	50	25.82
just	discourse_particle	23	2141	just	h	P	50	1	50.0	0.5008333396911621	0.08905029296875	0.023759263418741933	0.6	0.4133746459493334	0.15881169101323006	0.0	-0.01171875	50.0	50	25.5
just	discourse_particle	23	2141	just	h	P_prime	50	1	50.0	0.053732566833496094	0.0853271484375	0.008847451539301483	0.64	0.6878432430562927	0.09555203194906488	1.0	0.1065216064453125	50.0	50	25.5
just	discourse_particle	24	5388	just	h	P	50	1	50.0	0.10216102600097657	0.127593994140625	-0.0010206987716611653	0.62	0.3238199294296642	-0.015108650341622802	1.0	0.38671875	50.0	50	25.58
just	discourse_particle	24	5388	just	h	P_prime	50	1	50.0	0.08094532012939454	-0.03382492065429685	0.013572393543498753	0.46	0.744578813338571	0.10798962326482305	0.0	-0.3252944946289062	50.0	50	25.76
just	discourse_particle	25	1001	just	h	P	50	1	50.0	0.15001869201660156	0.03515625	0.007582768948151246	0.54	0.008814030024938111	-0.18861846287712278	1.0	0.8722190856933594	50.0	50	25.5
just	discourse_particle	25	1001	just	h	P_prime	50	1	50.0	-0.04188934326171875	0.00394439697265625	0.0029846235019938038	0.5	0.9999998561617957	1.0670194516947584	0.0	-0.515625	50.0	50	25.5
just	discourse_particle	26	9687	just	h	P	50	1	50.0	0.08406963348388671	0.052215576171875	0.004500237849600188	0.52	0.9742646867861958	0.18132894996793386	0.0	-0.1009521484375	50.0	50	25.5
just	discourse_particle	26	9687	just	h	P_prime	50	1	50.0	0.058443756103515626	0.0428466796875	0.014092589859541323	0.54	0.9875656951528232	0.15936162531030723	1.0	0.465667724609375	50.0	50	25.5
just	discourse_particle	27	6768	just	h	P	50	1	50.0	0.15142162322998046	0.07482147216796875	0.009647598788062957	0.62	0.9918628970846957	0.044217160846672016	1.0	0.0673828125	50.0	50	25.5
just	discourse_particle	27	6768	just	h	P_prime	50	1	50.0	-0.024054527282714844	-0.003978729248046851	0.0013858869060231391	0.5	0.006252984254887094	-0.04825104540646059	1.0	0.0536270141601562	50.0	50	25.5
just	discourse_particle	28	12662	just	h	P	50	1	50.0	0.195941162109375	0.08344650268554685	0.032245886042295634	0.68	0.9099622875380976	0.18771642653943194	0.0	-0.30230712890625	50.0	50	25.58
just	discourse_particle	28	12662	just	h	P_prime	50	1	50.0	-0.0037802886962890626	-0.0548095703125	-0.01597003049986461	0.4	0.34727656683494473	-0.017697796409354243	0.0	-0.8095703125	50.0	50	25.5
just	discourse_particle	29	1461	just	h	P	50	1	50.0	0.13560508728027343	0.0714569091796875	0.00898221964262945	0.62	0.827918573124625	0.10494161144174127	0.0	-0.387481689453125	50.0	50	25.5
just	discourse_particle	29	1461	just	h	P_prime	50	1	50.0	0.11879096984863281	0.0307159423828125	0.010559293467612094	0.56	0.7140251569781664	0.017947542134774442	1.0	0.0255126953125	50.0	50	25.5
just	discourse_particle	30	10555	just	h	P	50	1	50.0	0.018953533172607423	0.00140380859375	-0.0026065539365798217	0.52	0.012427390162437438	-0.04561223153574286	1.0	0.0013427734375	50.0	50	25.5
just	discourse_particle	30	10555	just	h	P_prime	50	1	50.0	0.05757953643798828	0.05023193359375	0.012049574779053593	0.64	0.9842830486529752	0.04578315563366225	1.0	0.2034912109375	50.0	50	25.98
just	discourse_particle	31	2164	just	h	P	50	1	50.0	0.006083917617797851	0.03948974609375	0.0004848746229715737	0.56	0.6650404138630941	0.03394830077921552	1.0	0.080078125	50.0	50	25.5
just	discourse_particle	31	2164	just	h	P_prime	50	1	50.0	0.06443513870239258	0.007171630859375	0.004324558262584802	0.52	0.0569389294195752	-0.15674795202898464	0.0	-0.10400390625	50.0	50	25.62
just	discourse_particle	32	6675	just	h	P	50	1	50.0	0.05134628295898438	0.00459671020507815	-0.0011090189960962843	0.5	0.9404000694800112	0.08295112344010956	0.0	-0.5712890625	50.0	50	25.5
just	discourse_particle	32	6675	just	h	P_prime	50	1	50.0	-0.07479667663574219	-0.064605712890625	-0.005686871968266033	0.44	0.8246626450201928	0.013672938203338302	1.0	0.44073486328125	50.0	50	25.7
just	discourse_particle	33	8011	just	h	P	50	1	50.0	0.08804770946502685	0.03369140625	0.011341934251209898	0.56	0.9640294356683703	0.0944452008528965	1.0	0.21484375	50.0	50	25.5
just	discourse_particle	33	8011	just	h	P_prime	50	1	50.0	-0.009884824752807617	0.0228729248046875	-0.005717521803222257	0.56	0.5491575830844063	0.06726648081018947	1.0	0.1930694580078125	50.0	50	26.0
just	discourse_particle	34	3966	just	h	P	50	1	50.0	0.1520571756362915	0.088836669921875	0.011497442251480465	0.58	0.006065540935824779	-0.17163383017122283	1.0	0.759033203125	50.0	50	26.84
just	discourse_particle	34	3966	just	h	P_prime	50	1	50.0	0.2840544509887695	0.2347412109375	0.03050728701092458	0.76	0.9985768938244861	0.21374287792203617	0.0	-1.66229248046875	50.0	50	28.82
just	discourse_particle	35	2438	just	h	P	50	1	50.0	0.060071282386779785	0.0012054443359375	-0.011283378617483844	0.5	0.0050014498381914275	-0.06201164781814003	0.0	-0.3299980163574219	50.0	50	25.5
just	discourse_particle	35	2438	just	h	P_prime	50	1	50.0	0.19700318336486816	0.257598876953125	0.01654729146012103	0.7	0.7766461743788505	0.0723203801713458	0.0	-0.3809814453125	50.0	50	25.5
just	discourse_particle	36	3236	just	h	P	50	1	50.0	0.2360941696166992	0.0503692626953125	0.02964518902873895	0.56	0.6170856186337453	-0.010351337040333312	0.0	-0.0914115905761718	50.0	50	25.5
just	discourse_particle	36	3236	just	h	P_prime	50	1	50.0	0.20540641784667968	0.09818267822265625	0.017729186305721564	0.58	0.9302620731854154	0.18786937039423154	1.0	0.00396728515625	50.0	50	25.5
just	discourse_particle	37	1907	just	h	P	50	1	50.0	0.01600273132324219	0.0211029052734375	-0.0024499537602989843	0.54	0.9840360760773126	0.009381456218918538	0.0	-0.331787109375	50.0	50	25.5
just	discourse_particle	37	1907	just	h	P_prime	50	1	50.0	0.09423286437988282	0.0845947265625	0.007996828673298473	0.56	0.013796350659718421	-0.012583916429548463	0.0	-0.11138916015625	50.0	50	25.5
just	discourse_particle	38	2717	just	h	P	50	1	50.0	0.10788009643554687	0.04096221923828125	0.0017469031969116603	0.56	0.9637727013255776	0.25743324317378835	0.0	-0.26995849609375	50.0	50	25.5
just	discourse_particle	38	2717	just	h	P_prime	50	1	50.0	0.2374851369857788	0.1367034912109375	0.0188712521641484	0.7	0.9989758636805299	0.14682713940422587	0.0	-0.71209716796875	50.0	50	25.5
just	discourse_particle	39	4722	just	h	P	50	1	50.0	-0.04968338012695313	-0.07402801513671875	-0.009478326949762944	0.38	0.08617978918973195	-0.1587881506944532	0.0	-0.2660484313964844	50.0	50	28.08
just	discourse_particle	39	4722	just	h	P_prime	50	1	50.0	0.07770725250244141	0.11828231811523435	0.008278154223424272	0.64	0.8971275963813352	0.2034584668584776	1.0	0.0439376831054687	50.0	50	29.08
